mythology,3,675697,"mythological,classical_mythology,myth,mythical_creature,folklore,mithology"
male/female,0,671151,"hetero,female/male,heterosexual,m/f/m,m/f,f/m,straight,male_on_female,female_on_male,male/female/female,male/female/male,m/m/f,male_female,m/f/f,mf,straigth,m_f,f_m,malexfemale,femalexmale,female/male/female,malefemale,femalemale,female_x_male,male_x_female,male_kissing_female"
horn,0,669788,"horned,horns,neon_horn,neon_horns"
mythological_creature,5,643744,mythical_creature
scalie,5,638069,"scaley,scalies,scaly,reptilian,reptillian,anthro_scalie,reptilians"
feral,0,619922,"non-morphic,nonmorphic,non_anthro,non-anthro,nonanthro,non_anthropomorphic,non-anthropomorphic,nonanthropomorphic,non_morphic,ferals,ferla,sentient_feral,quad,sapient_feral,feral_art,feralanimal,feralcreature,feral_on_non-humanoid_creature,topless_feral,bottomless_feral,caked_up_feral,adult_feral,feral_student,feral_teacher,fral,ferl,ferall,ferral,feral_penetrated_young"
feet,0,619563,"foot,bird_feet,feets,unusual_feet"
penile,0,610790,"penile_stimulation,penile_intercourse"
tongue_out,0,563309,":p,sticking_out_tongue,sticking_tongue_out,toungue_out,lolling,tongue_sticking_out,tounge_out,tongue-out,tongnue_out,tougue_out,sticking_tongue"
anus,0,549275,"butt_hole,butthole,asshole,tailhole,tail_hole,exposed_anus,ass_hole,canine_anus,rabbit_hole,anuses,drool_worthy_anus,animal_anus,non-mammal_anus,non-mammal_anus,rectum"
topwear,0,542591,"top_wear,topwea,topware"
claws,0,540469,"claw,claw_raised,claws_raised,raised_claw,claw_up,claws_up,claw_lift,claws_lift,claw_lifted,claws_lifted,claw_lifting,claws_lifting,lift_claw,lift_claws,lifted_claw,lifted_claws,lifting_claw,lifting_claws,sharp_claws,monotone_claws,cute_claws,claws_out,raised_claws,caws,slaws"
white_fur,0,530150,"whtie_fur,whitefur"
male_penetrating,0,518953,"male_penetrating_alien,male_penetrating_robot"
dialogue,0,517264,"dialog,conversation,monologue,speaking,speech,talking,dialouge,diolouge,dialgoue,cursed_dialogue"
