name,category,post_count,aliases
idolmaster_million_live!,3,23135,"idolmaster_million_live,/iml,million_live"
branch,0,23120,"branches,tree_branch"
black_one-piece_swimsuit,0,23114,black_swimsuit
tabard,0,23094,
fighting_stance,0,23083,battle_stance
sound_effects,0,23083,"onomatopoeia,sfx"
back_bow,0,23079,
skirt_hold,0,23015,dress_hold
green_ribbon,0,22972,
large_areolae,0,22938,"big_areola,big_areolae,large_areola"
palm_tree,0,22896,palm_trees
dakimakura_(medium),0,22885,dakimakura
alternate_color,0,22871,"/ac,/acol,alternate_colors,alternative_color"
layered_sleeves,0,22855,
sitting_on_person,0,22826,sitting_on
smoking,0,22823,
center_frills,0,22820,
tress_ribbon,0,22751,
panties_aside,0,22726,panty_aside
interracial,0,22723,
arm_tattoo,0,22716,
inubashiri_momiji,4,22694,inubashiri_momizi
white_sweater,0,22676,
blue_leotard,0,22667,
realistic,0,22649,
bandana,0,22649,bandanna
off-shoulder_shirt,0,22624,
tinted_eyewear,0,22606,colored_lenses
underwater,0,22601,under_water
mario_(series),3,22588,
beanie,0,22555,"toque,tuque"
crown_braid,0,22518,
black_sclera,0,22512,
pov_hands,0,22499,hand_pov
covering_own_mouth,0,22487,"covering_mouth,hands_over_mouth,hands_over_own_mouth,hiding_mouth"
brown_dress,0,22485,
full-face_blush,0,22465,full_face_blush
red_vest,0,22463,
wedding_dress,0,22444,weddingdress
spaghetti_strap,0,22438,spaghetti_straps
vibrator,0,22436,vibrators
hime_cut,0,22423,"himecut,princess_cut"
jacket_on_shoulders,0,22411,"coat_on_shoulders,coat_over_shoulders,jacket_over_shoulders"
kneepits,0,22373,"knee_pit,kneepit"
hair_tie,0,22363,"hairtie,hair_ties"
hair_bell,0,22340,"bell_hair_ornament,hairbell,hair_bells,hairbells"
xenoblade_chronicles_(series),3,22332,xenoblade_(series)
character_doll,0,22325,
fire_emblem:_three_houses,3,22219,fire_emblem:_fuukasetsugetsu
grey_pants,0,22213,gray_pants
falling_petals,0,22195,"flying_petals,petals_in_wind"
dragon_ball,3,22188,"/db,dragonball"
floral_background,0,22142,"/floralbg,flower_background"
door,0,22122,doors
holding_bag,0,22078,"holding_backpack,holding_purse"
bloomers,0,22070,
folded_ponytail,0,22042,
zoom_layer,0,22027,zoomlayer
valentine,0,21999,"valentien,valentines,valentine's_day,valentines_day"
camera,0,21984,
facing_away,0,21927,
flipped_hair,0,21880,soto-hane
nose,0,21863,
horizon,0,21827,
white_scarf,0,21777,
vision_(genshin_impact),0,21691,
turret,0,21643,turrets
dildo,0,21625,
tracen_school_uniform,0,21616,
body_fur,0,21601,
apple,0,21597,"apples,red_apple"
licking_lips,0,21553,lip_licking
cum_on_hair,0,21553,"cum_in_hair,semen_on_hair"
smug,0,21543,
brown_shirt,0,21474,brown_blouse
orange_bow,0,21473,
kaga_(kancolle),4,21470,kaga_(kantai_collection)
frilled_shirt,0,21467,frilled_blouse
|_|,0,21438,||_||
yellow_jacket,0,21379,
blindfold,0,21367,blindfolded
size_difference,0,21325,
android,0,21322,gynoid
doll,0,21222,dolls
print_bikini,0,21192,
suspender_skirt,0,21188,jumper_skirt
summer_uniform,0,21181,
artist_logo,0,21168,
white_one-piece_swimsuit,0,21151,white_swimsuit
sunflower,0,21126,sunflowers
heart_hands,0,21115,
covered_mouth,0,21109,"hidden_mouth,mouth_covered"
anklet,0,21079,"ankle_bracelet,ankle_bracelets,anklets,leg_bracelet"
reaching_towards_viewer,0,21045,reaching_out
kagamine_rin,4,21026,/kr
grabbing_from_behind,0,21019,
covering_breasts,0,21014,"breast_cover,breast_covering,breasts_covering,handbra"
snake,0,20997,snakes
highleg_panties,0,20968,
blood_on_clothes,0,20906,"blood-stained_clothes,bloody_clothes"
on_chair,0,20881,
gag,0,20828,
tail_ornament,0,20821,
black_sweater,0,20794,
pinafore_dress,0,20761,jumper
sun,0,20758,
shota,0,20757,
pink_bikini,0,20750,"pink_bikini_bottom,pink_bikini_top"
potted_plant,0,20750,potted_plants
adjusting_eyewear,0,20719,"adjusting_glasses,adjusting_sunglasses"
animated_gif,5,20682,gif
blunt_ends,0,20651,
panties_around_one_leg,0,20625,"panties_around_leg,/paol"
center_opening,0,20598,absolute_cleavage
tachi-e,0,20581,
headpiece,0,20570,
antennae,0,20548,antenna
very_short_hair,0,20519,
pokemon_sv,3,20519,"pokemon_scarlet,pokemon_violet"
blanket,0,20512,
overalls,0,20510,
head_out_of_frame,0,20503,"cropped_head,eyes_out_of_frame"
absurdly_long_hair,0,20470,"extremely_long_hair,hair_past_feet"
miko,0,20385,shrine_maiden
selfie,0,20377,self_shot
zenless_zone_zero,3,20372,zzz_(game)
top-down_bottom-up,0,20371,"ass-up_head-down,face-down_ass-up,face_down_ass_up,/tdbu,top-down-bottom-up,top_down_bottom_up"
wand,0,20349,magic_wand
spread_arms,0,20323,arms_spread
angel,0,20304,"angel_costume,angels,archangel,tenshi"
adjusting_hair,0,20302,
pink_bra,0,20287,
food_on_face,0,20281,food_on_cheek
underbust,0,20275,
car,0,20274,cars
hanging_breasts,0,20259,"hanging_boob,hangingboob"
alternate_hair_length,0,20257,"/ahl,alternative_hair_length"
bocchi_the_rock!,3,20250,
love_live!_sunshine!!,3,20220,
mecha_pilot_suit,0,20205,
yakumo_ran,4,20204,/yr
star-shaped_pupils,0,20169,
bandeau,0,20139,
pleated_dress,0,20134,
hair_over_eyes,0,20087,hair_covering_eyes
sailor_shirt,0,19981,
guitar,0,19941,
cross-laced_clothes,0,19926,cross-laced_clothing
double-parted_bangs,0,19924,
partially_visible_vulva,0,19900,
aircraft,0,19889,
brown_thighhighs,0,19884,
chibi_only,0,19884,
card_(medium),0,19857,
folding_fan,0,19844,
pen,0,19801,
clock,0,19774,clocks
ahegao,0,19716,
danganronpa_2:_goodbye_despair,3,19701,"dangan-ronpa_2,dangan_ronpa_2,super_dangan-ronpa_2,super_dangan_ronpa_2,super_danganronpa_2"
painting_(medium),5,19684,paint_(medium)
gift_box,0,19669,
holding_bottle,0,19616,
clitoris,0,19596,clit
yokozuwari,0,19551,
white_fur,0,19523,
gakuran,0,19511,
cropped_shirt,0,19462,
pixel_art,0,19462,sprite
microskirt,0,19459,
saliva_trail,0,19442,saliva_string
bound_wrists,0,19390,"bound_hands,hands_bound,hands_tied,tied_hands,tied_wrists,wrists_bound"
ringed_eyes,0,19379,
cabbie_hat,0,19357,
kaenbyou_rin,4,19335,orin
antlers,0,19332,
ear_covers,0,19327,
bookshelf,0,19326,"bookcase,bookshelves"
bang_dream!,3,19324,
fate/apocrypha,3,19308,
partially_translated,5,19306,"partial_translation,partly_translated"
food-themed_hair_ornament,0,19301,"food_hair_ornament,food_themed_hair_ornament"
hand_on_headwear,0,19291,hand_on_hat
pokemon_(anime),3,19291,/pkani
konpaku_youmu_(ghost),4,19291,myon
leaning_back,0,19249,
shoulder_cutout,0,19223,
wristwatch,0,19220,wrist_watch
name_tag,0,19171,nametag
basket,0,19168,
arrow_(projectile),0,19163,arrows
brown_pants,0,19135,
zipper_pull_tab,0,19125,
white_capelet,0,19124,
spoken_question_mark,0,19123,
emblem,0,19115,
rumia,4,19088,
silent_comic,0,19082,
arm_warmers,0,19074,armwarmers
self-upload,5,19055,self_upload
creature,0,19055,creatures
confetti,0,19048,
project_moon,3,19005,
on_head,0,18996,
arched_back,0,18991,
bishounen,0,18984,"bishi,bishonen,bishounens"
breast_pocket,0,18979,"chest_pocket,shirt_pocket"
guilty_gear,3,18964,"/gg,guiltygear"
hair_spread_out,0,18958,
scales,0,18952,
moriya_suwako,4,18928,/ms
pokemon_sm,3,18904,"pokemon_moon,pokemon_sun,pokemon_sun_and_moon"
electricity,0,18875,
purple_jacket,0,18867,
huge_ass,0,18861,"big_ass,big_butt,thick_ass"
bikini_under_clothes,0,18841,
midriff_peek,0,18821,"belly_peek,stomach_peek"
drinking,0,18810,sipping
lactation,0,18791,"lactating,milk_breasts,milking"
tabi,0,18771,
food_in_mouth,0,18764,
armpit_crease,0,18747,
wrist_scrunchie,0,18741,scrunchie_on_wrist
mask_on_head,0,18740,
on_couch,0,18695,on_sofa
eighth_note,0,18686,quaver
inactive_account,5,18674,
bush,0,18673,"bushes,shrubbery"
shimakaze_(kancolle),4,18670,"shimakaze_(kantai_collection),zekamashi"
grey_dress,0,18580,gray_dress
geta,0,18556,
pool,0,18528,swimming_pool
sailor_hat,0,18507,sailor_cap
bodystocking,0,18488,bodystocking_under_clothes
gagged,0,18471,
cable,0,18434,"cables,cord,cords,electrical_wire,electric_cable"
bun_cover,0,18374,bun_covers
checkered_clothes,0,18357,checkered_clothing
shared_bathing,0,18337,"2girls1tub,shared_bathtub"
petticoat,0,18314,
glass,0,18294,
miki_sayaka,4,18248,
gangbang,0,18224,"gang_bang,gang_rape,gangrape,gang_sex,gangsex"
onsen,0,18211,"hot_spring,hotspring,hot_springs"
tube_top,0,18174,tubetop
classroom,0,18168,class_room
winter_clothes,0,18166,
green_skin,0,18158,
cheerleader,0,18148,cheergirl
danganronpa_v3:_killing_harmony,3,18140,"danganronpa_v3,new_danganronpa_v3"
holding_fan,0,18123,
cow_print,0,18112,cowprint
chen,4,18108,
bird_wings,0,18107,
claw_pose,0,18104,
round_teeth,0,18084,
ganyu_(genshin_impact),4,18084,"ganyu,kan'u_(genshin_impact)"
black_kimono,0,18061,black_yukata
single_bare_shoulder,0,18049,
pom_pom_(cheerleading),0,18047,"pom-pom,pompom,pom-poms,pom_poms,pompoms,pom-pon,pompon,pom-pons,pompons"
fairy_wings,0,18045,
reiuji_utsuho,4,18027,okuu
copyright_notice,0,18002,"all_rights_reserved,copyright,trademark_notice"
petite,0,17997,
hand_on_another's_face,0,17992,
habit,0,17978,
feather_hair_ornament,0,17966,"feather_in_hair,hair_feather,hair_feathers"
sensei_(blue_archive),4,17965,
holding_tray,0,17964,
halloween_costume,0,17962,
jack-o'-lantern,0,17949,"jack-o-lantern,jack_o'_lantern,jack_o_lantern"
retro_artstyle,0,17938,oldschool
kazami_yuuka,4,17937,kazami_yuka
holding_microphone,0,17914,
inkling,0,17868,
toeless_legwear,0,17840,toeless_socks
symbol_in_eye,0,17825,
heart_censor,0,17808,censor_heart
split_mouth,0,17808,disconnected_mouth
cow_ears,0,17761,ushimimi
candle,0,17760,candles
two-tone_dress,0,17741,
holding_polearm,0,17741,"holding_halberd,holding_lance,holding_naginata,holding_spear"
purple_gloves,0,17715,
joints,0,17709,
anchor_symbol,0,17703,
half_gloves,0,17680,short_gloves
blue_hairband,0,17670,
witch,0,17606,"sorceress,witch_costume"
hand_on_own_chin,0,17596,"hand_on_chin,hand_to_chin"
frog_hair_ornament,0,17578,
black_hoodie,0,17568,
gothic_lolita,0,17534,"gosurori,gothloli"
hair_stick,0,17533,hair_sticks
lace-up_boots,0,17515,"laced_boots,lace_up_boots"
text_focus,0,17498,text
nipple_slip,0,17491,"nippleslip,nip_slip,nipslip"
poke_ball_(basic),0,17440,poke_ball_(generic)
vambraces,0,17414,vambrace
back-to-back,0,17384,back_to_back
ankle_boots,0,17329,
covered_eyes,0,17327,eyes_covered
3d,0,17320,"3dcg,polygon"
unbuttoned,0,17320,
yellow_neckerchief,0,17314,
brown_hat,0,17296,
controller,0,17283,
eyeball,0,17282,eyeballs
print_shirt,0,17257,"graphic_shirt,print_blouse"
silhouette,0,17228,
saber_(fate),4,17211,saber
road,0,17196,
reading,0,17195,
blue_thighhighs,0,17131,
leg_lift,0,17114,"leg_raise,leg_raised,raised_leg"
mash_kyrielight,4,17089,shielder_(fate/grand_order)
holding_poke_ball,0,17077,holding_pokeball
headpat,0,17064,"head_pat,patting_head,petting"
school_desk,0,17062,
ugoira,5,17052,
magic,0,17050,
two-sided_fabric,0,17046,
highleg_one-piece_swimsuit,0,16974,
flag,0,16928,flags
voiceroid,3,16897,
sound,5,16895,"flash_with_sound,has_audio,video_with_sound"
warrior_of_light_(ff14),4,16888,"avatar_(ff14),avatar_(ffxiv)"
hibiki_(kancolle),4,16875,hibiki_(kantai_collection)
pulling_own_clothes,0,16868,pulled_by_self
swimsuit_under_clothes,0,16863,/suc
bare_back,0,16859,
cityscape,0,16857,
animification,0,16845,
purple_bikini,0,16837,"purple_bikini_bottom,purple_bikini_top"
nipple_tweak,0,16830,nipple_pinch
lowleg,0,16827,
assault_rifle,0,16819,
japanese_armor,0,16812,"japanese_armour,samurai_armor"
talking,0,16796,
hands_on_own_face,0,16775,"hands_on_face,hands_to_face"
balloon,0,16725,balloons
red_kimono,0,16724,red_yukata
cannon,0,16722,cannons
w,0,16718,
xenoblade_chronicles_2,3,16715,xenoblade_2
bangle,0,16712,bangles
limited_palette,0,16700,restricted_palette
hand_to_own_mouth,0,16691,"hand_on_lips,hands_to_mouth,hands_to_own_mouth,hand_to_lip,hand_to_mouth"
open_cardigan,0,16669,open_sweater
lamp,0,16664,lamps
mini_crown,0,16661,tiny_crown
taut_clothes,0,16661,taut_clothing
military_vehicle,0,16638,
tatami,0,16628,
other_focus,0,16615,
tatara_kogasa,4,16601,
overwatch,3,16589,
white_cape,0,16577,
large_variant_set,5,16558,
after_vaginal,0,16554,
pocky,0,16552,pepero
haori,0,16520,
kawashiro_nitori,4,16499,
blue_rose,0,16488,
blue_neckerchief,0,16484,
print_kimono,0,16474,print_yukata
+++,0,16461,
armored_boots,0,16437,metal_boots
blue_vest,0,16435,
sleeve_cuffs,0,16402,"cuffed_sleeves,cuff_sleeve,cuff_sleeves,sleeve_cuff"
re:zero_kara_hajimeru_isekai_seikatsu,3,16402,"re:zero,re_zero,re:zero_-_starting_life_in_another_world,re:zero_−_starting_life_in_another_world"
shigure_(kancolle),4,16389,shigure_(kantai_collection)
kono_subarashii_sekai_ni_shukufuku_wo!,3,16387,"konosuba,konosuba:_god's_blessing_on_this_wonderful_world!,kono_subarashii_sekai_ni_shukufuku_o!"
sword_art_online,3,16370,/sao
red_choker,0,16336,
hitodama,0,16329,"fox_fire,soul_flame,spirit_flame"
photo_(medium),5,16308,
touken_ranbu,3,16296,torabu
battle,0,16288,
id_card,0,16276,
multiple_others,0,16259,
cow_horns,0,16231,
mittens,0,16229,mitts
kamishirasawa_keine,4,16228,/kk
naruto_(series),3,16217,
3koma,0,16200,
tales_of_(series),3,16195,
wedding_ring,0,16185,wedding_band
holding_instrument,0,16161,"holding_guitar,holding_violin"
bench,0,16161,
femdom,0,16153,
male_underwear,0,16153,underwear_(male)
fairy,0,16151,"faerie,fairies,pixie"
inverted_nipples,0,16125,sunken_nipples
beachball,0,16122,beach_ball
sundress,0,16106,"summer_dress,summerdress,sun_dress"
ninja,0,16097,kunoichi
strike_witches,3,16048,/sw
riding,0,16044,
red_halo,0,16025,
space,0,16015,outer_space
monogatari_(series),3,15996,
fantasy,0,15988,
hinanawi_tenshi,4,15970,"hinanai_tenshi,tenshi_hinanai"
headdress,0,15958,
nurse,0,15951,"nurse_outfit,nurse_uniform"
open_fly,0,15943,"unbuttoned_pants,unbuttoned_shorts"
sample_watermark,0,15941,sample
chestnut_mouth,0,15926,
triangle_mouth,0,15896,
happy_sex,0,15888,
salute,0,15887,
wet_shirt,0,15886,"wet_blouse,wetshirt,wet_t-shirt"
horn_ornament,0,15873,
undercut,0,15867,
orgasm,0,15864,
gohei,0,15847,
polka_dot_background,0,15838,"/pdbg,polka-dot_background,/polkadotbg"
torn_thighhighs,0,15805,
disposable_cup,0,15759,"paper_cup,plastic_cup,soda_cup"
dark_blue_hair,0,15736,
tile_floor,0,15733,
red_horns,0,15726,
scythe,0,15722,
fishnet_thighhighs,0,15715,
white_choker,0,15709,
chibi_inset,0,15704,
stuffed_rabbit,0,15700,stuffed_bunny
wind_lift,0,15687,"ecchi_no_kaze,skirt_blow,windlift"
fish_tail,0,15678,tail_fin
forehead_jewel,0,15674,forehead_gem
paid_reward,5,15669,
fate/zero,3,15666,fate_zero
crotch_seam,0,15647,
unzipped,0,15640,
bucket,0,15630,pail
yellow_dress,0,15622,
wide_shot,0,15613,
laughing,0,15610,laugh
chinese_zodiac,0,15607,
hand_on_own_head,0,15604,
ear_ornament,0,15594,
red_ascot,0,15593,red_jabot
duel_monster,0,15591,
sakura_kyoko,4,15587,sakura_kyouko
hashtag-only_commentary,5,15585,hashtag_only_commentary
animal_costume,0,15582,
open_hand,0,15580,
office_lady,0,15574,"officelady,ol"
bridal_garter,0,15553,"leg_garter,thigh_garter"
purple_thighhighs,0,15543,
green_hat,0,15541,
tiger_ears,0,15539,
stretching,0,15534,stretch
tight_clothes,0,15515,tight
tall_image,5,15512,
paw_gloves,0,15501,
looking_afar,0,15490,
shoulder_tattoo,0,15489,
white_eyes,0,15445,
black_border,0,15413,
holster,0,15398,
ragnarok_online,3,15397,"ragnarokonline,/ro"
check_commentary,5,15394,
fire_emblem_fates,3,15394,fire_emblem_if
mechanical_arms,0,15391,"robot_arms,robotic_arms"
naked_shirt,0,15384,nude_shirt
tomoe_mami,4,15383,
yellow_bikini,0,15367,"yellow_bikini_bottom,yellow_bikini_top"
armored_dress,0,15361,armoured_dress
goddess_of_victory:_nikke,3,15338,
patreon_logo,0,15322,
highleg_bikini,0,15277,
scar_on_cheek,0,15264,cheek_scar
bald,0,15263,
arm_strap,0,15258,
style_parody,0,15252,
hip_focus,0,15248,hips
triangular_headpiece,0,15246,
hands_on_own_chest,0,15246,"hands_on_chest,hands_to_chest"
wine_glass,0,15243,wineglass
brown_coat,0,15243,
thighlet,0,15240,
precum,0,15231,
key,0,15230,keys
belly,0,15183,
bishoujo_senshi_sailor_moon,3,15174,/bssm
wince,0,15153,cringe
bridal_veil,0,15147,wedding_veil
on_ground,0,15140,sitting_on_ground
5boys,0,15129,5boy
mechanical_halo,0,15120,
indian_style,0,15098,agura
holding_animal,0,15072,holding_bat_(animal)
partially_unbuttoned,0,15064,
paw_print,0,15062,"pawprint,paw_prints,pawprints"
lumine_(genshin_impact),4,15057,"female_traveler_(genshin_impact),hotaru_(genshin_impact),ying_(genshin_impact)"
dancing,0,15024,dance
jujutsu_kaisen,3,15012,
shibari,0,15011,"rope_bondage,ropebondage"
houraisan_kaguya,4,15003,/hk
red_thighhighs,0,14970,
curled_horns,0,14964,curled_horn
everyone,0,14952,"everybody,group"
star_print,0,14945,
pointless_censoring,0,14932,pointless_censorship
shade,0,14927,
invisible_chair,0,14912,
incest,0,14911,
skin-covered_horns,0,14910,
nipple_piercing,0,14901,"nipple_piercings,pierced_nipples"
pink_kimono,0,14895,pink_yukata
wet_hair,0,14886,
raiden_shogun,4,14882,"baal_(genshin_impact),raiden_(genshin_impact),raiden_shogun_(genshin_impact)"
cum_in_ass,0,14871,"anal_nakadashi,semen_in_anus"
kill_la_kill,3,14859,
red_shorts,0,14858,
link,4,14852,
mystia_lorelei,4,14843,
animal_nose,0,14837,
slippers,0,14830,slipper
reference_sheet,0,14794,character_sheet
alternate_eye_color,0,14786,"/aec,alternative_eye_color"
dark,0,14759,
evil_smile,0,14758,
bandaged_leg,0,14751,
anime_screenshot,5,14727,"anime_screencap,screencap"
derivative_work,5,14723,"derivative,plagiarism"
dagger,0,14701,daggers
watercolor_(medium),5,14688,"watercolor,watercolour"
toned_male,0,14678,
koakuma,4,14647,
yellow_halo,0,14618,
:>,0,14616,
uneven_legwear,0,14615,asymmetrical_legwear
toaru_kagaku_no_railgun,3,14606,"a_certain_scientific_railgun,to_aru_kagaku_no_railgun"
multicolored_background,0,14595,"colorful_background,/multicoloredbg"
squiggle,0,14579,
mismatched_legwear,0,14577,
souryuu_asuka_langley,4,14571,"asuka_langley_souryuu,/sal,shikinami_asuka_langely,shikinami_asuka_langley,shikinami_asuka_langly,sohryu_asuka_langley,soryu_asuka_langley,soryuu_asuka_langly,souryuu_asuka_langly"
futa_with_female,0,14570,"female_on_futa,futa_on_female"
leggings,0,14568,
fur-trimmed_coat,0,14563,
presenting,0,14560,sex_invitation
cone_hair_bun,0,14546,hair_cones
frilled_bow,0,14535,
own_hands_clasped,0,14533,"clasped_hands,hands_clasped,hands_clasped,locked_fingers"
randoseru,0,14523,naked_randoseru
air_bubble,0,14515,
arm_under_breasts,0,14505,
blue_cape,0,14502,
against_wall,0,14501,
idolmaster_cinderella_girls_starlight_stage,3,14488,
disembodied_hand,0,14455,"detached_hand,disembodied_hands,disembodied_limb,floating_hand"
gochuumon_wa_usagi_desu_ka?,3,14436,"gochiusa,gochuumon_wa_usagi_desuka?,is_the_order_a_rabbit?"
green_nails,0,14432,green_fingernails
drunk,0,14417,
white_belt,0,14412,
gyaru,0,14411,
harness,0,14402,
heart_of_string,0,14379,
unworn_eyewear,0,14379,"eyewear_removed,glasses_off,glasses_removed,sunglasses_removed"
scared,0,14357,"afraid,dread,fear"
overwatch_1,3,14351,
bread,0,14351,
autumn_leaves,0,14349,fall_leaves
bare_pectorals,0,14333,"bare_pecs,pectorals_out_of_clothes"
waitress,0,14319,
sarong,0,14307,pareo
axe,0,14304,ax
layered_dress,0,14295,
sleeveless_turtleneck,0,14273,
computer,0,14262,
mother_and_daughter,0,14261,
whisker_markings,0,14258,
love_live!_nijigasaki_high_school_idol_club,3,14257,perfect_dream_project
airplane,0,14253,"aeroplane,airplanes,plane,planes"
bracer,0,14249,bracers
bow_bra,0,14242,
holding_bouquet,0,14229,
mouse_tail,0,14225,rat_tail
hugging_own_legs,0,14223,"hugging_knees,hugging_legs,knee_hug,leg_hug"
pokemon_bw,3,14219,"pokemon_black,pokemon_black_and_white,pokemon_b&w,pokemon_white"
light_frown,0,14212,
architecture,0,14163,
one_breast_out,0,14154,breast_outside
red_panties,0,14140,
strap_gap,0,14137,
hip_vent,0,14127,hip_cutout
tied_shirt,0,14113,
mega_man_(series),3,14111,rockman
oil-paper_umbrella,0,14111,"japanese_umbrella,oriental_umbrella,paper_umbrella,wagasa"
backless_dress,0,14108,"open-back_dress,open_back_dress"
grey_skin,0,14058,gray_skin
red_hakama,0,14046,
happy_new_year,0,14045,
white_tank_top,0,14040,
inaba_tewi,4,14032,inaba_tei
facepaint,0,14031,face_paint
white_collar,0,14015,
teapot,0,13996,tea_pot
carrot,0,13992,carrots
film_grain,0,13991,"grainy,noise_(visual)"
dragon_quest,3,13981,/dq
navel_cutout,0,13979,heart_navel_cutout
head_wreath,0,13963,flower_crown
bathing,0,13957,
field,0,13954,
ibuki_suika,4,13941,
animal_hat,0,13933,
black_tank_top,0,13925,
frog,0,13910,frogs
alternate_hair_color,0,13885,"/ahc,alternate_haircolor,alternative_hair_color"
asymmetrical_gloves,0,13884,
bound_arms,0,13876,"arms_bound,arms_tied,tied_arms"
source_smaller,5,13869,
split-color_hair,0,13868,split_hair_colors
anchor,0,13851,
short_over_long_sleeves,0,13851,"long_sleeves_under_short_sleeves,long_under_short_sleeves,short_sleeves_over_long_sleeves,/sols"
short_kimono,0,13834,
lapels,0,13815,lapel
purple_panties,0,13812,
multicolored_skin,0,13796,
hat_feather,0,13786,"feather_hat_ornament,feather_in_hat"
imminent_penetration,0,13783,imminent_sex
project_sekai,3,13777,
layered_skirt,0,13772,
houshou_marine,4,13756,
holding_stuffed_toy,0,13756,"holding_plush,holding_stuffed_animal"
grey_footwear,0,13754,"gray_footwear,grey_boots,grey_shoes"
pink_bowtie,0,13730,
raccoon_ears,0,13730,"tanuki_ears,tanukimimi"
snake_hair_ornament,0,13727,
anal_object_insertion,0,13722,"anal_insertion,anal_object_push"
vampire,0,13707,vampyr
bedroom,0,13702,
earmuffs,0,13699,"earmuff,ear_muffs"
clothes_around_waist,0,13694,
under_covers,0,13687,"in_bed,under_blanket"
purple_footwear,0,13654,"purple_boots,purple_shoes"
sexually_suggestive,0,13649,innuendo
white_ascot,0,13639,white_jabot
white_rose,0,13639,
kongou_(kancolle),4,13607,kongou_(kantai_collection)
sousou_no_frieren,3,13605,frieren:_beyond_journey's_end
flat_cap,0,13605,
blue_scarf,0,13587,
ice_wings,0,13577,
interspecies,0,13572,
used_condom,0,13564,
rabbit_hair_ornament,0,13562,bunny_hair_ornament
grabbing_own_breast,0,13558,self_fondle
the_king_of_fighters,3,13556,"king_of_fighters,kingoffighters,kof"
scabbard,0,13550,sword_sheath
rigging,0,13535,
collared_jacket,0,13528,
red_leotard,0,13494,
kagamine_len,4,13493,kagamine_ren
colored_tips,0,13486,"dip-dyed_hair,frosted_tips"
condom_wrapper,0,13479,
green_bikini,0,13470,"green_bikini_bottom,green_bikini_top"
fox_mask,0,13458,kitsune_mask
bikini_skirt,0,13453,
nazrin,4,13449,
leather,0,13442,
code_geass,3,13424,code_geass_hangyaku_no_lelouch_r2
idol,0,13404,
imageboard_desourced,5,13395,
bat_(animal),0,13393,"bat,bats"
no_pupils,0,13393,
gawr_gura,4,13378,
knee_pads,0,13371,"knee_pad,kneepad,kneepads"
string,0,13362,strings
standing_sex,0,13358,
>:),0,13347,
white_hoodie,0,13344,
star_earrings,0,13321,star_earring
snowflakes,0,13307,snowflake
bukkake,0,13297,"bukake,bukakke,cum_covered,cum_everywhere"
watercraft,0,13296,
multicolored_jacket,0,13293,
red_pants,0,13284,
painttool_sai_(medium),5,13280,
covering_crotch,0,13259,covering_pussy
black_cat,0,13248,black_cat_(animal)
naval_uniform,0,13244,
holding_plate,0,13243,
public_indecency,0,13234,"public,public_sex"
shoulder_blades,0,13233,
thumbs_up,0,13200,
tail_raised,0,13186,"raised_tail,tail_lifted,tail_up"
company_name,0,13183,
princess_carry,0,13140,bridal_carry
french_kiss,0,13126,tongue_kiss
on_one_knee,0,13115,"genuflecting,kneeling_on_one_leg,one_knee"
facial_tattoo,0,13110,"face_tattoo,facial_tattoos"
pectoral_cleavage,0,13104,"cleavage_(male),male_cleavage"
tilted_headwear,0,13096,
pumpkin,0,13093,pumpkins
yellow_skirt,0,13084,
gameplay_mechanics,0,13078,
fujimaru_ritsuka_(male),4,13074,"gudao,male_protagonist_(fate/grand_order)"
inazuma_(kancolle),4,13060,inazuma_(kantai_collection)
hijiri_byakuren,4,13053,
aqua_nails,0,13034,aqua_fingernails
nijisanji_en,3,13008,
pantyhose_under_shorts,0,13002,legwear_under_shorts
stitches,0,12992,
brown_sweater,0,12969,
nier_(series),3,12968,
green_necktie,0,12963,
fire_emblem_awakening,3,12952,"/fe11,fire_emblem:_awakening,fire_emblem:_kakusei,fire_emblem_kakusei"
partially_colored,0,12949,partially_monochrome
face-to-face,0,12930,face_to_face
red_coat,0,12928,
orange_shirt,0,12928,orange_blouse
string_panties,0,12891,
hibiscus,0,12887,
aura,0,12887,ki
giant,0,12881,
wagashi,0,12878,japanese_sweets
photo_(object),0,12873,"photograph_(object),picture,pictures"
leaf_hair_ornament,0,12873,hair_leaf
cross_necklace,0,12872,
paintbrush,0,12871,paint_brush
lolita_hairband,0,12863,lolita_headband
mmf_threesome,0,12861,fmm_threesome
annoyed,0,12858,irritated
male_penetrated,0,12843,
fang_out,0,12835,
hair_slicked_back,0,12828,slicked_back_hair
headphones_around_neck,0,12817,
no_mouth,0,12812,
looping_animation,5,12810,
grabbing_another's_ass,0,12806,
weibo_watermark,0,12803,weibo_username
sack,0,12800,
mecha_musume,0,12799,"mechamusume,weapongirl"
marker_(medium),5,12777,copics
grey_shorts,0,12777,gray_shorts
hakama_short_skirt,0,12767,hakama_skirt
neptune_(series),3,12766,
muneate,0,12765,
animal_on_head,0,12761,
link!_like!_love_live!,3,12742,love_live!_hasu_no_sora_jogakuin_school_idol_club
torii,0,12739,"shrine_gate,torii_(gate),torii_gate"
spoken_exclamation_mark,0,12735,
lucky_star,3,12725,/ls
hair_up,0,12716,
constricted_pupils,0,12711,"contracted_pupils,shrunk_eyes,shrunk_pupils"
tamamo_(fate),4,12689,tamamo_(fate)_(all)
shark_tail,0,12689,
leg_ribbon,0,12677,
purple_kimono,0,12630,purple_yukata
bad_anatomy,0,12627,
