gem,0,63876,"gems,gemstone,gemstones,jewel,jewels,precious_stone,precious_stones"
tiara,0,63847,
aged_down,0,63805,"de-aged,younger"
light_blush,0,63805,
hololive_english,3,63661,
shoulder_armor,0,63634,shoulder_armour
girl_on_top,0,63555,female_on_top
>_<,0,63525,><
sneakers,0,63514,tennis_shoes
katana,0,63202,katanas
sisters,0,63184,
crossover,0,63182,
knife,0,63129,knives
straight_hair,0,62969,
school_swimsuit,0,62812,"school_swimsuits,/ss,sukimizu,sukumizu"
head_wings,0,62602,headwings
breasts_out,0,62582,"breasts_out_of_clothes,breasts_outside"
grey_shirt,0,62237,"gray_shirt,grey_blouse"
red_footwear,0,62198,"red_boots,red_shoes"
blue_sailor_collar,0,61553,
girls'_frontline,3,61552,girls_frontline
rabbit_tail,0,61542,bunny_tail
animal_print,0,61508,animalprint
polka_dot,0,61185,"polka-dot,polka_dots"
black_necktie,0,60766,
hand_on_own_chest,0,60748,"hand_on_chest,hand_to_chest,hand_to_own_chest"
wing_collar,0,60737,
facing_viewer,0,60700,
